,Brand,Product_Name,Price,Category
1810,ALCHIMIA DI BALLIN,Pethia Satin Slingback Sandals,$845,Shoes
1811,ALCHIMIA DI BALLIN,Perca Rubber & Neoprene Ankle Boots,$825,Shoes
1812,ALCHIMIA DI BALLIN,Pethia Satin Slingback Sandals,$845,Shoes
1813,ALCHIMIA DI BALLIN,Solea Patent Leather Mules,$625,Shoes
1814,Gucci,Crystal-Embellished Leather & Mesh Sandals,"$1,250",Shoes
1815,Gucci,Women's Flashtrek Metallic Leather Sneakers,$980,Shoes
1816,R13,Snakeskin Cowboy Boots,"$1,495",Shoes
1817,Miu Miu,Patent Leather Mary Jane Slingback Flats,$750,Shoes
1818,Prada,Leather Slingback Pumps,$750,Shoes
1819,Miu Miu,Metallic Leather Multi-Strap Wedge Sandals,$890,Shoes
1820,Isabel Marant,Women's Kindsay Suede & Neoprene Sneakers,$695,Shoes
1821,Prada,Bow-Embellished Metallic Leather Slingback Pumps,$890,Shoes
1822,Miu Miu,PVC-Heel Suede Ankle Boots,$950,Shoes
1823,Prada,Patent Leather D'Orsay Pumps,$830,Shoes
1824,Miu Miu,Patent Leather Multi-Strap Wedge Sandals,$890,Shoes
1825,The Row,Bourgeoise Leather Slingback Pumps,$850,Shoes
1826,Prada,Metallic Leather Thong Sandals,$550,Shoes
1827,Prada,Suede Platform Ankle-Strap Sandals,$850,Shoes
1828,LOEWE,Embellished Suede Sandals,$790,Shoes
1829,Prada,Leather Double-Band Mules,$750,Shoes
1830,Miu Miu,Double-Buckle Cap-Toe Vinyl Flats,$690,Shoes
1831,Isabel Marant,Engo Flower-Studded Leather Sandals,$565,Shoes
1832,Miu Miu,Embellished Specchio Leather Pumps,$790,Shoes
1833,Isabel Marant,Fezzy Snakeskin-Stamped Leather Penny Loafers,$695,Shoes
1834,Prada,Women's Channel-Quilted Leather Sneakers,$650,Shoes
1835,Prada,Logo Jacquard-Knit Ankle Boots,$950,Shoes
1836,Prada,Women's Knit Sneakers,$750,Shoes
1837,Miu Miu,Women's Leather & Mesh Sneakers,$690,Shoes
1838,Prada,Women's Robot Leather Platform Sneakers,$750,Shoes
1839,Undercover,Shearling & Suede Bluchers,$400,Shoes
1840,Undercover,Shearling & Suede Bluchers,$400,Shoes
1841,Philosophy di Lorenzo Serafini,Women's Pearl-Embellished Suede & Leather Platform Sneakers,$495,Shoes
1842,Valentino Garavani,Rockstud No Limit Leather Pumps,$875,Shoes
1843,Valentino Garavani,Jaw Studs Suede Pumps,$875,Shoes
1844,Valentino Garavani,Rockstud Leather Thong-Strap Sandals,$745,Shoes
1845,Valentino Garavani,Poppy Embroidered Velvet Sandals,"$1,095",Shoes
1846,Valentino Garavani,Rockstud Leather Multi-Strap Sandals,$975,Shoes
1847,Valentino Garavani,Uptown Leather Pumps,$995,Shoes
1848,Valentino Garavani,Rockstud Leather Ankle-Strap Sandals,$895,Shoes
1849,Valentino Garavani,Uptown Leather Pumps,$975,Shoes
1850,Chloé,Tracy Logo Knit Mid-Calf Boots,$960,Shoes
1851,Chloé,Rylee Leather & Shearling Ankle Boots,"$1,260",Shoes
1852,Chloé,Susanna Stamped Leather Ankle Boots,"$1,440",Shoes
1853,Chloé,Rylee Leather & Shearling Ankle Boots,"$1,260",Shoes
1854,Gianvito Rossi,Leather Slingback Flats,$695,Shoes
1855,Alaïa,Grommet-Embellished Leather Ankle Boots,"$1,800",Shoes
1856,Salvatore Ferragamo,Flower-Heel Leather Pumps,$650,Shoes
1857,Gianvito Rossi,Leather & PVC Ankle Boots,"$1,095",Shoes
1858,Gianvito Rossi,Vinyl Ankle Boots,"$1,095",Shoes
1859,Gianvito Rossi,Portofino Colorblocked Leather Ankle-Strap Sandals,$895,Shoes
1860,Paul Andrew,Metallic Bouclé Ankle Boots,$995,Shoes
1861,Philosophy di Lorenzo Serafini,Metal-Toe Leather Ankle Boots,$895,Shoes
1862,Sergio Rossi,Sculpted-Heel Striped Mules,$630,Shoes
1863,Paul Andrew,Nova Leather Knee Boots,"$1,495",Shoes
1864,Junya Watanabe Comme des Garçons,Women's Studded Leather Sneakers,$860,Shoes
1865,Balenciaga,Women's Speed Knit Sneakers,$780,Shoes
1866,Balenciaga,Leather Combat Boots,"$1,295",Shoes
1867,Givenchy,Logo-Heel Leather Sandals,$850,Shoes
1868,Golden Goose,Women's Francy Metallic Leather & Shearling Sneakers,$585,Shoes
1869,Paco Rabanne,Leather Ankle Boots,"$1,250",Shoes
1870,Givenchy,Cutout Leather Cowboy Mules,$995,Shoes
1871,Givenchy,Women's Quilted Leather Sneakers,$695,Shoes
1872,Givenchy,Asymmetric-Zip Leather Ankle Boots,"$1,595",Shoes
1873,Gianvito Rossi,Embellished Suede Ankle-Wrap Sandals,"$1,095",Shoes
1874,Givenchy,Zip-Detail Leather Knee Boots,"$2,295",Shoes
1875,Givenchy,"Women's ""Urban Street"" Leather Sneakers",$625,Shoes
1876,Alberta Ferretti,Velvet Over-The-Knee Boots,$995,Shoes
1877,Alaïa,Embellished Leather Ankle Boots,"$2,420",Shoes
1878,Alberta Ferretti,Embellished Velvet Knee Boots,"$1,995",Shoes
1879,Alberta Ferretti,Embellished Velvet Knee Boots,"$2,195",Shoes
1880,Off-White c/o Virgil Abloh,Harness-Strap Leather & Canvas Riding Boots,"$1,320",Shoes
1881,Off-White c/o Virgil Abloh,Harness-Strap Leather Riding Boots,"$1,380",Shoes
1882,Givenchy,Colorblocked Leather Pumps,$850,Shoes
1883,Givenchy,Crystal-Logo Satin Slide Sandals,$650,Shoes
1884,Manolo Blahnik,"""Chelsa"" Leather Ankle Boots",$995,Shoes
1885,Rag & Bone,Beha Leather & Suede Ankle Boots,$525,Shoes
1886,adidas x Raf Simons,Women's Ozweego Sneakers,$400,Shoes
1887,Gianvito Rossi,Leather Slingback Flats,$695,Shoes
1888,Manolo Blahnik,Allura Leather Slingback Pumps,$725,Shoes
1889,Undercover,"""We Are Infinite"" Rubber Rainboots",$400,Shoes
1890,Vans,Women's Sk8-Hi Suede & Canvas Sneakers,$80,Shoes
1891,Gianvito Rossi,Leather Mid-Calf Boots,"$1,345",Shoes
1892,Manolo Blahnik,Erica Suede Loafers,$795,Shoes
1893,Vans,Women's OG Classic Slip-On LX Sneakers,$65,Shoes
1894,Re/Done + Weejuns,Winsome Stamped-Leather Pumps,$425,Shoes
1895,CALVIN KLEIN 205W39NYC,Women's Rubber-Strap Leather Sneakers,$595,Shoes
1896,CALVIN KLEIN 205W39NYC,Women's Rubber-Strap Leather Sneakers,$595,Shoes
1897,Marc Jacobs,Leather Lace-Up Boots,$220,Shoes
1898,Gianvito Rossi,Portofino Python Ankle-Strap Sandals,"$1,275",Shoes
1899,Gianvito Rossi,Paige Python Mules,"$1,095",Shoes
1900,Paul Andrew,Longo Leather & Python Sandals,$645,Shoes
1901,Paul Andrew,Rhea Suede Slingback Espadrilles,$445,Shoes
1902,Paul Andrew,Coquette Suede Slingback Pumps,$675,Shoes
1903,Paul Andrew,Longo Leather & Python Sandals,$645,Shoes
1904,Esquivel,Jessie Metallic Leather Ankle Boots,$635,Shoes
1905,Paul Andrew,Coquette Suede Slingback Pumps,$675,Shoes
1906,Esquivel,Mae Striped Canvas Mules,$600,Shoes
1907,Esquivel,Jill Suede Ankle Boots,$635,Shoes
1908,Manolo Blahnik,BB Suede Pumps,$665,Shoes
1909,Paul Andrew,Rhea Bow-Embellished Denim Slingback Flats,$695,Shoes
1910,Paul Andrew,Pump It Up Grosgrain & Linen Pumps,$745,Shoes
1911,Isabel Marant,Women's Kindsay Suede & Neoprene Sneakers,$590,Shoes
1912,Paul Andrew,Pump It Up Grosgrain & Linen Pumps,$745,Shoes
1913,Saint Laurent,Patent Leather Ankle-Strap Sandals,$845,Shoes
1914,Junya Watanabe Comme des Garçons,Women's Faux-Fur-Lined Leather Sneakers,$455,Shoes
1915,Gianvito Rossi,Austin Suede Chelsea Boots,"$1,295",Shoes
1916,Lanvin,Crystal-Embellished Satin Mules,$995,Shoes
1917,Lanvin,Bow-Embellished Leather Slingback Pumps,"$1,150",Shoes
1918,Lanvin,Tasseled-Tie Leather Sandals,"$1,150",Shoes
1919,Prada,Spazzolato Leather Ankle-Strap Sandals,$770,Shoes
1920,Prada,Spazzolato Leather Slide Sandals,$720,Shoes
1921,Prada,Spazzolato Leather Ankle-Strap Sandals,$770,Shoes
1922,Prada,Embellished Raffia Crisscross-Strap Sandals,$750,Shoes
1923,Prada,Leather Platform Espadrille Sandals,$720,Shoes
1924,Repetto,Gisele Mesh Pumps,$445,Shoes
1925,Salvatore Ferragamo,Woven Leather Ankle-Tie Sandals,$895,Shoes
1926,Chloé,Lauren Suede & Leather Slide Sandals,$625,Shoes
1927,Saint Laurent,Meurice Suede Knee Boots,"$2,595",Shoes
1928,Manolo Blahnik,Atrita Suede Sandals,$785,Shoes
1929,Chloé,Rylee Double Buckle Leather Ankle Boots,"$1,490",Shoes
1930,Saint Laurent,Suede Platform Sandals,$995,Shoes
1931,Gianvito Rossi,Denim Ankle Boots,$995,Shoes
1932,Chloé,Women's Sonnie Crisscross-Strap Sneakers,$620,Shoes
1933,Chloé,Rony Leather Ankle-Strap Sandals,$760,Shoes
1934,Chloé,Rylee Stamped Leather Ankle Boots,"$1,135",Shoes
1935,Gianvito Rossi,Leopard-Print Satin & Lace Sandals,"$1,495",Shoes
1936,Gianvito Rossi,Harness-Strap Leather Knee Boots,"$2,395",Shoes
1937,Alaïa,Zebra-Print Leather Sandals,"$1,290",Shoes
1938,The Row,Infradito Flat Leather Sandals,$690,Shoes
1939,Alaïa,Embellished Leather Sandals,"$1,090",Shoes
1940,Alaïa,Knotted Leather Sandals,"$2,050",Shoes
1941,Alaïa,Studded Leather Sandals,"$1,190",Shoes
1942,The Row,Tango Leather Ankle-Strap Sandals,$890,Shoes
1943,Alaïa,Embellished Leather Sandals,"$1,090",Shoes
1944,The Row,Tea Time Leather Mules,$990,Shoes
1945,The Row,Lady Di Crêpe De Chine Pumps,$695,Shoes
1946,The Row,Eros Leather Ankle Boots,"$1,190",Shoes
1947,Alaïa,Leather Ankle Boots,"$1,990",Shoes
1948,Alaïa,Studded Leather Sandals,"$1,090",Shoes
1949,Alaïa,Snakeskin Ankle-Strap Sandals,"$1,730",Shoes
1950,Alaïa,Snakeskin T-Strap Sandals,"$1,930",Shoes
1951,Alaïa,Snakeskin T-Strap Sandals,"$1,930",Shoes
1952,Alaïa,Leather & Mesh Sandals,"$1,150",Shoes
1953,Alaïa,Leather Ankle Boots,"$1,650",Shoes
1954,Alaïa,Knotted Leather Sandals,"$1,190",Shoes
1955,Alaïa,Suede & Mesh Sandals,"$1,150",Shoes
1956,Alaïa,Zebra-Print Leather Sandals,"$1,250",Shoes
1957,Alaïa,Grommet-Embellished Patent Leather Slide Sandals,"$1,320",Shoes
1958,Alaïa,Embellished Leather Ankle Boots,"$1,650",Shoes
1959,Miu Miu,Glitter & Leather Multi-Strap Platform Sandals,$790,Shoes
1960,Miu Miu,Crystal-Embellished Leather Slingback Sandals,$750,Shoes
1961,Miu Miu,Crystal-Embellished Leather Slingback Sandals,$750,Shoes
1962,Loeffler Randall,Flora Suede & Glitter Mules,$395,Shoes
1963,Golden Goose,Women's Mid Star Glitter Sneakers,$530,Shoes
1964,Loeffler Randall,"""Jade"" Bow-Embellished Moiré Mules",$375,Shoes
1965,Givenchy,Women's TR3 Leather Sneakers,$695,Shoes
1966,Alaïa,Studded Suede Ankle Boots,"$1,315",Shoes
